Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA
Russia,Premier League,2024/2025,27/10/2024,13:30,Khimki,Dynamo Moscow,3,4,A,3.94,3.96,1.89,4.16,4.11,1.93,3.85,3.92,1.86
Russia,Premier League,2024/2025,27/10/2024,16:30,Zenit,Lokomotiv Moscow,1,1,D,1.57,4.3,5.97,1.62,4.34,6.2,1.56,4.2,5.72
Russia,Premier League,2024/2025,28/10/2024,15:30,Krylya Sovetov,Krasnodar,1,2,A,4.62,3.81,1.82,4.9,3.83,1.83,4.51,3.72,1.79
Russia,Premier League,2024/2025,01/11/2024,16:00,Dynamo Moscow,FK Rostov,1,1,D,1.71,4.36,4.49,1.71,4.46,4.7,1.67,4.29,4.5
Russia,Premier League,2024/2025,02/11/2024,15:00,Lokomotiv Moscow,Rubin Kazan,1,0,H,1.71,3.97,5.03,1.75,4.1,5.3,1.69,3.92,4.89
Russia,Premier League,2024/2025,02/11/2024,15:00,Zenit,Dynamo Makhachkala,2,1,H,1.23,6.04,15.41,1.25,6.2,16,1.24,5.78,13.52
Russia,Premier League,2024/2025,02/11/2024,17:45,CSKA Moscow,Spartak Moscow,0,2,A,2.43,3.21,3.23,2.43,3.36,3.43,2.36,3.22,3.14
Russia,Premier League,2024/2025,03/11/2024,10:00,Akron Togliatti,Krylya Sovetov,2,0,H,3.71,3.44,2.11,3.74,3.5,2.11,3.62,3.4,2.05
Russia,Premier League,2024/2025,03/11/2024,12:15,Akhmat Grozny,Pari NN,0,2,A,1.74,3.73,5.22,1.81,3.78,5.22,1.76,3.61,4.83
Russia,Premier League,2024/2025,03/11/2024,14:30,Fakel Voronezh,Khimki,1,1,D,2.81,3.04,2.87,2.92,3.05,2.91,2.8,2.98,2.78
Russia,Premier League,2024/2025,03/11/2024,16:45,Krasnodar,Orenburg,4,0,H,1.34,5.54,8.86,1.35,5.7,9.32,1.33,5.4,8.49
Russia,Premier League,2024/2025,09/11/2024,11:00,Lokomotiv Moscow,Fakel Voronezh,2,1,H,1.37,5.02,9.36,1.37,5.13,10.1,1.35,4.93,9.17
Russia,Premier League,2024/2025,09/11/2024,13:30,Dynamo Makhachkala,Orenburg,2,1,H,2.48,3.05,3.31,2.5,3.15,3.45,2.44,3.04,3.18
Russia,Premier League,2024/2025,09/11/2024,16:00,FK Rostov,Khimki,3,1,H,1.8,3.93,4.41,1.85,3.96,4.41,1.8,3.84,4.22
Russia,Premier League,2024/2025,09/11/2024,16:30,Dynamo Moscow,Pari NN,3,1,H,1.34,5.85,8.44,1.34,6,8.59,1.32,5.75,8.17
Russia,Premier League,2024/2025,10/11/2024,10:00,Krylya Sovetov,CSKA Moscow,1,2,A,3.72,3.32,2.16,3.93,3.37,2.27,3.57,3.24,2.16
Russia,Premier League,2024/2025,10/11/2024,12:15,Spartak Moscow,Akron Togliatti,4,0,H,1.39,5.25,7.9,1.43,5.5,8.6,1.37,5.14,7.81
Russia,Premier League,2024/2025,10/11/2024,14:30,Akhmat Grozny,Zenit,1,2,A,7.01,4.28,1.51,7.35,4.49,1.51,6.84,4.3,1.48
Russia,Premier League,2024/2025,10/11/2024,16:45,Rubin Kazan,Krasnodar,1,1,D,4.43,3.51,1.91,4.62,3.62,1.94,4.32,3.48,1.89
Russia,Premier League,2024/2025,22/11/2024,16:00,Rubin Kazan,Akron Togliatti,3,0,H,2,3.51,3.99,2,3.61,4.68,1.89,3.5,4.24
Russia,Premier League,2024/2025,23/11/2024,09:00,Orenburg,Zenit,0,1,A,7.32,5.11,1.42,7.71,5.11,1.44,7.06,4.91,1.41
Russia,Premier League,2024/2025,23/11/2024,11:15,CSKA Moscow,FK Rostov,1,2,A,1.88,3.68,4.28,1.9,3.84,4.56,1.85,3.65,4.2
Russia,Premier League,2024/2025,23/11/2024,13:30,Khimki,Krasnodar,2,2,D,4.6,4.12,1.74,4.76,4.14,1.75,4.53,4,1.72
Russia,Premier League,2024/2025,23/11/2024,15:00,Spartak Moscow,Lokomotiv Moscow,5,2,H,2.1,3.71,3.46,2.17,3.73,3.52,2.09,3.62,3.35
Russia,Premier League,2024/2025,24/11/2024,11:00,Krylya Sovetov,Akhmat Grozny,2,1,H,2.4,3.23,3.26,2.42,3.37,3.34,2.34,3.2,3.21
Russia,Premier League,2024/2025,24/11/2024,13:30,Fakel Voronezh,Dynamo Moscow,1,1,D,4.03,3.5,2,4.13,3.59,2.02,3.93,3.48,1.96
Russia,Premier League,2024/2025,24/11/2024,16:00,Pari NN,Dynamo Makhachkala,0,0,D,3.57,2.81,2.52,3.57,2.96,2.53,3.38,2.82,2.49
Russia,Premier League,2024/2025,30/11/2024,11:00,Akron Togliatti,Orenburg,1,0,H,2.22,3.39,3.48,2.28,3.53,3.48,2.22,3.38,3.25
Russia,Premier League,2024/2025,30/11/2024,13:30,CSKA Moscow,Rubin Kazan,2,2,D,1.85,3.48,4.82,1.88,3.58,5.1,1.81,3.45,4.79
Russia,Premier League,2024/2025,30/11/2024,16:00,FK Rostov,Pari NN,4,0,H,1.52,4.21,7.06,1.52,4.36,7.1,1.5,4.18,6.78
Russia,Premier League,2024/2025,01/12/2024,11:00,Lokomotiv Moscow,Khimki,1,3,A,1.61,4.48,5.17,1.61,4.6,5.52,1.57,4.43,5.25
Russia,Premier League,2024/2025,01/12/2024,13:30,Zenit,Krylya Sovetov,2,3,A,1.26,6.23,12,1.3,6.55,12,1.27,5.86,10.54
Russia,Premier League,2024/2025,01/12/2024,16:00,Dynamo Makhachkala,Fakel Voronezh,0,0,D,2.31,2.73,4.28,2.31,2.92,4.28,2.24,2.78,4.05
Russia,Premier League,2024/2025,01/12/2024,16:30,Krasnodar,Spartak Moscow,0,3,A,2.3,3.39,3.3,2.31,3.44,3.3,2.27,3.35,3.18
Russia,Premier League,2024/2025,02/12/2024,16:00,Akhmat Grozny,Dynamo Moscow,1,1,D,3.31,3.9,2.1,3.47,3.97,2.15,3.26,3.81,2.07
Russia,Premier League,2024/2025,07/12/2024,11:00,Spartak Moscow,Pari NN,3,0,H,1.17,7.66,17.46,1.21,7.66,17.46,1.18,6.98,15
Russia,Premier League,2024/2025,07/12/2024,13:30,FK Rostov,Krylya Sovetov,3,1,H,1.68,4.12,5.04,1.73,4.12,5.2,1.68,3.96,4.8
Russia,Premier League,2024/2025,07/12/2024,13:30,Zenit,Akron Togliatti,1,2,A,1.16,8.89,15.01,1.17,9.07,17.1,1.15,8.5,14.74
Russia,Premier League,2024/2025,07/12/2024,16:00,Dynamo Makhachkala,Rubin Kazan,2,3,A,2.93,2.77,3.03,2.98,2.85,3.03,2.88,2.79,2.91
Russia,Premier League,2024/2025,08/12/2024,11:00,Dynamo Moscow,Khimki,4,1,H,1.39,5.59,7.05,1.44,5.59,7.05,1.4,5.34,6.56
Russia,Premier League,2024/2025,08/12/2024,13:30,Fakel Voronezh,CSKA Moscow,0,1,A,4.68,3.01,2.04,4.7,3.07,2.05,4.5,2.99,2.01
Russia,Premier League,2024/2025,08/12/2024,16:00,Akhmat Grozny,Orenburg,1,0,H,1.81,3.8,4.54,1.83,3.82,4.79,1.79,3.7,4.42
Russia,Premier League,2024/2025,08/12/2024,16:30,Krasnodar,Lokomotiv Moscow,0,0,D,1.86,3.95,4.08,1.9,4.1,4.2,1.83,3.92,4.01
Russia,Premier League,2024/2025,28/02/2025,16:00,Dynamo Makhachkala,Lokomotiv Moscow,1,1,D,3.4,3.21,2.34,3.73,3.22,2.34,3.46,3.15,2.26
Russia,Premier League,2024/2025,01/03/2025,11:00,Pari NN,Akron Togliatti,2,1,H,2.65,3.26,2.86,2.65,3.38,2.9,2.56,3.28,2.82
Russia,Premier League,2024/2025,01/03/2025,13:30,Zenit,CSKA Moscow,0,0,D,1.82,3.53,4.93,1.92,3.53,4.93,1.83,3.43,4.66
Russia,Premier League,2024/2025,01/03/2025,16:00,Akhmat Grozny,Rubin Kazan,2,1,H,2.22,3.25,3.63,2.38,3.25,3.63,2.24,3.16,3.44
Russia,Premier League,2024/2025,01/03/2025,16:30,Krasnodar,Krylya Sovetov,1,1,D,1.48,4.52,7.11,1.48,4.7,7.3,1.45,4.48,7
Russia,Premier League,2024/2025,02/03/2025,11:00,Khimki,Fakel Voronezh,1,0,H,2.21,3.16,3.78,2.32,3.2,3.78,2.24,3.1,3.57
Russia,Premier League,2024/2025,02/03/2025,13:30,Spartak Moscow,Orenburg,2,0,H,1.25,6.59,10.66,1.33,6.59,10.66,1.28,5.99,9.8
Russia,Premier League,2024/2025,02/03/2025,16:30,FK Rostov,Dynamo Moscow,1,1,D,2.63,3.65,2.64,2.8,3.85,2.64,2.65,3.66,2.52
Russia,Premier League,2024/2025,07/03/2025,15:00,Pari NN,Krasnodar,0,3,A,4.56,3.47,1.89,5.56,3.47,1.9,4.61,3.35,1.86
Russia,Premier League,2024/2025,07/03/2025,17:15,Lokomotiv Moscow,Akhmat Grozny,1,1,D,1.77,4,4.54,1.77,4.15,4.76,1.74,4.03,4.4
Russia,Premier League,2024/2025,08/03/2025,09:00,Orenburg,FK Rostov,1,2,A,3.8,4.03,1.91,3.92,4.03,1.95,3.64,3.92,1.92
Russia,Premier League,2024/2025,08/03/2025,11:30,Fakel Voronezh,Zenit,0,2,A,8.16,4.32,1.46,8.88,4.42,1.46,7.98,4.21,1.45
Russia,Premier League,2024/2025,08/03/2025,14:00,CSKA Moscow,Khimki,1,0,H,1.7,3.92,5.12,1.72,4.01,5.33,1.68,3.88,5.01
Russia,Premier League,2024/2025,08/03/2025,16:30,Dynamo Moscow,Dynamo Makhachkala,4,0,H,1.69,3.91,5.29,1.75,3.91,5.56,1.7,3.72,5.09
Russia,Premier League,2024/2025,09/03/2025,13:30,Krylya Sovetov,Akron Togliatti,0,2,A,2.25,3.33,3.45,2.31,3.34,3.63,2.23,3.23,3.4
Russia,Premier League,2024/2025,09/03/2025,16:30,Rubin Kazan,Spartak Moscow,2,1,H,5.35,3.58,1.75,5.38,3.75,1.78,5.18,3.6,1.73
Russia,Premier League,2024/2025,15/03/2025,09:00,Orenburg,Fakel Voronezh,1,0,H,2.38,3.29,3.23,2.47,3.29,3.35,2.39,3.19,3.11
Russia,Premier League,2024/2025,15/03/2025,11:30,Khimki,Akhmat Grozny,1,1,D,3.41,3.45,2.22,3.41,3.55,2.34,3.19,3.43,2.23
Russia,Premier League,2024/2025,15/03/2025,14:00,Dynamo Makhachkala,Krylya Sovetov,4,0,H,2.4,3.11,3.39,2.45,3.16,3.39,2.38,3.09,3.26
Russia,Premier League,2024/2025,15/03/2025,16:30,Lokomotiv Moscow,Dynamo Moscow,2,1,H,2.19,3.68,3.27,2.31,3.68,3.3,2.22,3.53,3.16
Russia,Premier League,2024/2025,16/03/2025,10:00,Akron Togliatti,CSKA Moscow,1,2,A,4.26,3.42,1.97,4.52,3.5,2.01,4.07,3.41,1.95
Russia,Premier League,2024/2025,16/03/2025,12:15,Rubin Kazan,Pari NN,1,0,H,2.54,3.1,3.16,2.54,3.16,3.23,2.47,3.07,3.07
Russia,Premier League,2024/2025,16/03/2025,14:00,FK Rostov,Krasnodar,0,1,A,2.29,3.45,3.26,2.44,3.48,3.26,2.32,3.41,3.06
Russia,Premier League,2024/2025,16/03/2025,16:45,Spartak Moscow,Zenit,2,1,H,2.66,3.12,2.97,2.92,3.12,2.97,2.67,3,2.87
Russia,Premier League,2024/2025,28/03/2025,15:30,Krylya Sovetov,Lokomotiv Moscow,5,1,H,3.95,3.54,2,4.22,3.65,2,3.94,3.54,1.96
Russia,Premier League,2024/2025,29/03/2025,11:00,Dynamo Moscow,Orenburg,5,1,H,1.43,5.43,6.53,1.45,5.43,7.5,1.43,5.02,6.65
Russia,Premier League,2024/2025,29/03/2025,13:30,Khimki,Pari NN,2,0,H,2.79,3.26,2.72,2.79,3.32,2.85,2.66,3.25,2.71
Russia,Premier League,2024/2025,29/03/2025,16:30,CSKA Moscow,Dynamo Makhachkala,2,0,H,1.68,3.61,6.15,1.7,3.65,6.41,1.67,3.57,5.93
Russia,Premier League,2024/2025,30/03/2025,12:00,Krasnodar,Fakel Voronezh,5,0,H,1.49,4.24,7.53,1.53,4.24,7.74,1.5,4.09,7.31
Russia,Premier League,2024/2025,30/03/2025,14:30,Akhmat Grozny,Spartak Moscow,0,0,D,4.25,3.48,1.95,4.36,3.6,2,4.11,3.46,1.95
Russia,Premier League,2024/2025,30/03/2025,17:30,Zenit,Rubin Kazan,4,0,H,1.28,5.72,12.68,1.3,5.72,13,1.27,5.58,11.57
Russia,Premier League,2024/2025,31/03/2025,16:30,Akron Togliatti,FK Rostov,2,3,A,3.54,3.63,2.1,3.54,3.65,2.19,3.41,3.56,2.12
Russia,Premier League,2024/2025,04/04/2025,17:00,Pari NN,Orenburg,1,2,A,2.23,3.53,3.3,2.26,3.53,3.46,2.25,3.4,3.26
Russia,Premier League,2024/2025,05/04/2025,11:00,Krylya Sovetov,Rubin Kazan,1,1,D,2.19,3.27,3.69,2.29,3.3,4.04,2.17,3.24,3.63
Russia,Premier League,2024/2025,05/04/2025,13:15,Fakel Voronezh,Akhmat Grozny,0,0,D,4.09,3.22,2.08,4.09,3.27,2.13,3.91,3.22,2.08
Russia,Premier League,2024/2025,05/04/2025,15:30,Lokomotiv Moscow,Zenit,1,1,D,5.02,3.88,1.72,5.02,3.88,1.81,4.58,3.74,1.77
Russia,Premier League,2024/2025,05/04/2025,17:45,Krasnodar,Akron Togliatti,1,0,H,1.36,5.47,8.17,1.4,5.47,8.17,1.38,5.18,7.77
Russia,Premier League,2024/2025,06/04/2025,12:00,Dynamo Makhachkala,Khimki,4,1,H,2.06,3.45,3.85,2.1,3.45,4.25,2.07,3.33,3.86
Russia,Premier League,2024/2025,06/04/2025,14:30,FK Rostov,Spartak Moscow,0,3,A,3.03,3.57,2.36,3.19,3.57,2.36,3.01,3.51,2.33
Russia,Premier League,2024/2025,06/04/2025,17:30,CSKA Moscow,Dynamo Moscow,3,1,H,2.24,3.53,3.29,2.3,3.55,3.3,2.25,3.49,3.2
Russia,Premier League,2024/2025,11/04/2025,17:30,Spartak Moscow,Dynamo Makhachkala,1,2,A,1.31,5.38,11.15,1.38,5.38,11.15,1.32,5.18,9.89
Russia,Premier League,2024/2025,12/04/2025,10:00,Orenburg,CSKA Moscow,0,2,A,3.2,3.53,2.29,3.5,3.53,2.29,3.22,3.44,2.23
Russia,Premier League,2024/2025,12/04/2025,12:30,Pari NN,Dynamo Moscow,1,1,D,4.22,3.92,1.84,4.22,3.97,1.91,4.02,3.84,1.85
Russia,Premier League,2024/2025,12/04/2025,15:00,Rubin Kazan,Lokomotiv Moscow,1,0,H,3.18,3.37,2.38,3.32,3.4,2.4,3.1,3.31,2.35
Russia,Premier League,2024/2025,12/04/2025,17:30,Akhmat Grozny,FK Rostov,2,1,H,2.13,3.47,3.61,2.21,3.47,3.61,2.15,3.34,3.49
Russia,Premier League,2024/2025,13/04/2025,12:30,Akron Togliatti,Fakel Voronezh,1,0,H,1.86,3.51,4.7,1.88,3.68,4.7,1.86,3.52,4.39
Russia,Premier League,2024/2025,13/04/2025,15:00,Zenit,Krasnodar,4,1,H,1.62,4.15,5.63,1.67,4.15,5.68,1.62,4.02,5.42
Russia,Premier League,2024/2025,13/04/2025,17:30,Khimki,Krylya Sovetov,1,3,A,3.4,3.11,2.39,3.4,3.22,2.47,3.19,3.12,2.41
Russia,Premier League,2024/2025,19/04/2025,10:00,Orenburg,Dynamo Makhachkala,2,1,H,2.14,3.51,3.56,2.26,3.67,3.56,2.16,3.56,3.28
Russia,Premier League,2024/2025,19/04/2025,12:30,Akron Togliatti,Spartak Moscow,2,3,A,5.19,4.35,1.63,5.25,4.35,1.65,4.96,4.27,1.63
Russia,Premier League,2024/2025,19/04/2025,15:00,Lokomotiv Moscow,Pari NN,3,0,H,1.76,3.99,4.61,1.77,3.99,5.18,1.75,3.79,4.67
Russia,Premier League,2024/2025,19/04/2025,17:30,Krasnodar,Akhmat Grozny,3,1,H,1.81,3.55,5.01,1.81,3.68,5.01,1.79,3.57,4.77
Russia,Premier League,2024/2025,20/04/2025,12:00,Dynamo Moscow,Rubin Kazan,3,1,H,1.75,3.87,4.82,1.79,3.91,4.91,1.75,3.83,4.59
Russia,Premier League,2024/2025,20/04/2025,12:00,Fakel Voronezh,FK Rostov,0,2,A,3.36,3.46,2.24,3.53,3.49,2.24,3.32,3.42,2.19
Russia,Premier League,2024/2025,20/04/2025,14:30,Zenit,Khimki,1,0,H,1.12,10.68,20.28,1.14,10.68,21,1.12,9.76,19.06
Russia,Premier League,2024/2025,20/04/2025,17:30,CSKA Moscow,Krylya Sovetov,1,1,D,2.04,3.43,3.95,2.05,3.56,4.97,1.93,3.46,4.19
Russia,Premier League,2024/2025,25/04/2025,17:30,Dynamo Makhachkala,Krasnodar,2,3,A,5.63,3.76,1.68,5.63,3.76,1.75,5.35,3.64,1.7
Russia,Premier League,2024/2025,26/04/2025,12:00,Dynamo Moscow,Zenit,1,1,D,4.63,3.97,1.76,4.68,3.97,1.8,4.45,3.86,1.77
Russia,Premier League,2024/2025,26/04/2025,12:00,Pari NN,Akhmat Grozny,1,0,H,3.83,3.36,2.1,3.83,3.41,2.15,3.67,3.32,2.1
Russia,Premier League,2024/2025,26/04/2025,14:30,FK Rostov,Lokomotiv Moscow,1,1,D,2.33,3.88,2.88,2.36,3.88,2.88,2.33,3.79,2.81
Russia,Premier League,2024/2025,26/04/2025,17:30,Spartak Moscow,CSKA Moscow,1,2,A,1.64,3.92,5.79,1.71,3.92,5.79,1.66,3.82,5.35
Russia,Premier League,2024/2025,27/04/2025,12:00,Krylya Sovetov,Orenburg,2,0,H,1.78,4.01,4.49,1.85,4.01,4.49,1.79,3.92,4.21
Russia,Premier League,2024/2025,27/04/2025,14:30,Khimki,Akron Togliatti,2,2,D,2.67,3.24,2.86,2.67,3.32,2.86,2.62,3.24,2.77
Russia,Premier League,2024/2025,27/04/2025,17:00,Rubin Kazan,Fakel Voronezh,2,1,H,2.1,3.25,4,2.17,3.27,4,2.1,3.19,3.86
Russia,Premier League,2024/2025,02/05/2025,16:00,Akron Togliatti,Dynamo Makhachkala,1,0,H,2.24,3.21,3.63,2.33,3.23,3.63,2.25,3.18,3.42
Russia,Premier League,2024/2025,03/05/2025,15:00,Lokomotiv Moscow,Orenburg,1,1,D,1.71,4.47,4.35,1.75,4.49,4.61,1.7,4.33,4.35
Russia,Premier League,2024/2025,03/05/2025,17:30,Krasnodar,Rubin Kazan,2,1,H,1.39,5.05,8.19,1.42,5.05,8.45,1.39,4.82,7.92
Russia,Premier League,2024/2025,04/05/2025,12:00,Fakel Voronezh,Spartak Moscow,0,0,D,5.86,3.99,1.63,6.74,3.99,1.63,6.13,3.93,1.58
Russia,Premier League,2024/2025,04/05/2025,14:30,Akhmat Grozny,CSKA Moscow,1,1,D,2.48,3.32,3.04,2.48,3.36,3.16,2.41,3.3,3.02
Russia,Premier League,2024/2025,04/05/2025,17:30,Khimki,FK Rostov,1,1,D,2.51,3.67,2.76,2.52,3.77,2.76,2.47,3.67,2.68
Russia,Premier League,2024/2025,04/05/2025,17:30,Zenit,Pari NN,2,1,H,1.17,7.81,17.74,1.18,7.87,17.74,1.16,7.6,16.64
Russia,Premier League,2024/2025,05/05/2025,16:30,Krylya Sovetov,Dynamo Moscow,1,3,A,2.53,3.72,2.71,2.58,3.72,2.71,2.51,3.65,2.64
Russia,Premier League,2024/2025,10/05/2025,12:30,Orenburg,Khimki,1,1,D,2.12,4.08,3.15,2.14,4.08,3.78,2.03,3.94,3.34
Russia,Premier League,2024/2025,10/05/2025,15:00,Dynamo Makhachkala,Zenit,0,1,A,7.79,4.24,1.48,7.79,4.49,1.5,7.42,4.19,1.48
Russia,Premier League,2024/2025,10/05/2025,17:30,CSKA Moscow,Krasnodar,1,0,H,2.93,3.45,2.49,2.93,3.45,2.65,2.73,3.34,2.6
Russia,Premier League,2024/2025,11/05/2025,12:00,Akron Togliatti,Akhmat Grozny,3,2,H,3.43,3.4,2.23,3.43,3.42,2.28,3.27,3.36,2.24
Russia,Premier League,2024/2025,11/05/2025,14:30,Fakel Voronezh,Lokomotiv Moscow,0,1,A,2.71,3.37,2.72,2.78,3.38,2.72,2.71,3.31,2.64
Russia,Premier League,2024/2025,11/05/2025,17:30,Dynamo Moscow,Spartak Moscow,2,0,H,2.74,3.69,2.52,2.89,3.69,2.52,2.72,3.61,2.44
Russia,Premier League,2024/2025,11/05/2025,17:30,Rubin Kazan,FK Rostov,1,0,H,2.4,3.3,3.18,2.4,3.33,3.23,2.37,3.27,3.09
Russia,Premier League,2024/2025,12/05/2025,17:00,Pari NN,Krylya Sovetov,5,2,H,3.44,3.21,2.32,3.44,3.21,2.49,3.2,3.15,2.39
Russia,Premier League,2024/2025,17/05/2025,12:00,Orenburg,Krasnodar,1,2,A,4.82,4.45,1.65,5.84,4.45,1.65,5.06,4.29,1.6
Russia,Premier League,2024/2025,17/05/2025,14:30,Khimki,Rubin Kazan,3,2,H,2.2,3.55,3.35,2.31,3.55,3.35,2.24,3.44,3.15
Russia,Premier League,2024/2025,17/05/2025,17:00,Pari NN,Fakel Voronezh,1,1,D,2.02,3.32,4.19,2.03,3.36,4.19,1.99,3.26,4.06
Russia,Premier League,2024/2025,18/05/2025,11:30,Krylya Sovetov,Spartak Moscow,0,2,A,2.8,3.86,2.4,2.86,3.86,2.46,2.72,3.63,2.43
Russia,Premier League,2024/2025,18/05/2025,12:00,Akhmat Grozny,Dynamo Makhachkala,1,1,D,2.07,3.58,3.66,2.22,3.58,3.66,2.12,3.45,3.42
Russia,Premier League,2024/2025,18/05/2025,14:30,Dynamo Moscow,Akron Togliatti,2,1,H,1.39,5.72,7.02,1.41,5.73,7.02,1.38,5.54,6.66
Russia,Premier League,2024/2025,18/05/2025,17:00,FK Rostov,Zenit,0,1,A,9.56,5.2,1.35,9.87,5.43,1.35,9.21,5.15,1.33
Russia,Premier League,2024/2025,19/05/2025,18:30,Lokomotiv Moscow,CSKA Moscow,2,2,D,3.12,3.38,2.4,3.13,3.43,2.47,2.99,3.35,2.37
Russia,Premier League,2024/2025,24/05/2025,14:30,Akron Togliatti,Lokomotiv Moscow,1,4,A,2.45,4.04,2.6,2.61,4.04,2.6,2.51,3.91,2.48
Russia,Premier League,2024/2025,24/05/2025,14:30,CSKA Moscow,Pari NN,2,0,H,1.39,4.97,8.03,1.43,4.97,8.03,1.4,4.72,7.61
Russia,Premier League,2024/2025,24/05/2025,14:30,Dynamo Makhachkala,FK Rostov,1,1,D,2.39,3.37,3.1,2.39,3.48,3.12,2.32,3.37,3.04
Russia,Premier League,2024/2025,24/05/2025,14:30,Fakel Voronezh,Krylya Sovetov,1,1,D,2.54,3.31,2.92,2.66,3.31,2.92,2.56,3.21,2.82
Russia,Premier League,2024/2025,24/05/2025,14:30,Krasnodar,Dynamo Moscow,3,0,H,1.62,4.88,4.51,1.65,4.88,4.68,1.62,4.6,4.52
Russia,Premier League,2024/2025,24/05/2025,14:30,Rubin Kazan,Orenburg,4,2,H,1.78,4.26,4.05,1.8,4.33,4.13,1.76,4.23,3.95
Russia,Premier League,2024/2025,24/05/2025,14:30,Spartak Moscow,Khimki,5,0,H,1.45,5.25,6.14,1.45,5.44,6.86,1.41,5.11,6.46
Russia,Premier League,2024/2025,24/05/2025,14:30,Zenit,Akhmat Grozny,3,0,H,1.21,7.14,12.46,1.22,7.74,17.1,1.19,7.01,13.45
Russia,Premier League,2025/2026,18/07/2025,18:30,Dynamo Moscow,Baltika,1,1,D,1.56,4.25,5.96,1.56,4.25,5.96,1.56,4.25,5.96
Russia,Premier League,2025/2026,19/07/2025,13:30,Akron Togliatti,Krylya Sovetov,1,1,D,2.53,3.47,2.82,2.53,3.47,2.82,2.53,3.47,2.82
Russia,Premier League,2025/2026,19/07/2025,16:00,Lokomotiv Moscow,Sochi,3,0,H,1.78,3.86,4.55,1.78,3.86,4.55,1.78,3.86,4.55
Russia,Premier League,2025/2026,19/07/2025,18:30,Spartak Moscow,Dynamo Makhachkala,1,0,H,1.34,5.16,9.5,1.34,5.16,9.5,1.34,5.16,9.5
Russia,Premier League,2025/2026,20/07/2025,13:30,Pari NN,Krasnodar,0,3,A,7.46,4.77,1.43,7.46,4.77,1.43,7.46,4.77,1.43
Russia,Premier League,2025/2026,20/07/2025,16:00,Zenit,FK Rostov,2,1,H,1.32,5.5,9.61,1.32,5.5,9.61,1.32,5.5,9.61
Russia,Premier League,2025/2026,20/07/2025,18:30,Akhmat Grozny,Rubin Kazan,0,2,A,2.24,3.36,3.39,2.24,3.36,3.39,2.24,3.36,3.39
Russia,Premier League,2025/2026,21/07/2025,15:30,Orenburg,CSKA Moscow,0,0,D,6.13,4.44,1.52,6.13,4.44,1.52,6.13,4.44,1.52
Russia,Premier League,2025/2026,25/07/2025,17:00,Krylya Sovetov,Pari NN,2,0,H,1.9,3.66,4.24,,,,,,
Russia,Premier League,2025/2026,26/07/2025,13:00,Spartak Moscow,Baltika,0,3,A,1.42,4.63,8.31,,,,,,
Russia,Premier League,2025/2026,26/07/2025,15:30,Dynamo Moscow,FK Rostov,1,0,H,1.65,4.14,5.33,,,,,,
Russia,Premier League,2025/2026,26/07/2025,17:00,Krasnodar,Lokomotiv Moscow,1,2,A,1.75,3.78,5.01,,,,,,
Russia,Premier League,2025/2026,26/07/2025,18:30,Sochi,Akron Togliatti,0,4,A,2.44,3.5,2.95,,,,,,
Russia,Premier League,2025/2026,27/07/2025,13:00,CSKA Moscow,Akhmat Grozny,2,1,H,1.67,3.82,5.67,,,,,,
Russia,Premier League,2025/2026,27/07/2025,15:30,Orenburg,Dynamo Makhachkala,1,1,D,2.66,3.29,2.83,,,,,,
Russia,Premier League,2025/2026,27/07/2025,18:00,Rubin Kazan,Zenit,2,2,D,5.51,3.84,1.68,,,,,,
Russia,Premier League,2025/2026,02/08/2025,16:00,FK Rostov,Krylya Sovetov,1,4,A,2.04,3.51,3.87,,,,,,
Russia,Premier League,2025/2026,02/08/2025,18:30,Krasnodar,Dynamo Moscow,1,0,H,1.96,3.67,3.98,,,,,,
Russia,Premier League,2025/2026,02/08/2025,18:30,Pari NN,Lokomotiv Moscow,2,3,A,5.3,4.32,1.62,,,,,,
Russia,Premier League,2025/2026,03/08/2025,11:30,Akron Togliatti,Spartak Moscow,1,1,D,5.05,4.32,1.65,,,,,,
Russia,Premier League,2025/2026,03/08/2025,13:45,Baltika,Orenburg,3,2,H,1.49,4.51,6.91,,,,,,
Russia,Premier League,2025/2026,03/08/2025,16:00,Zenit,CSKA Moscow,1,1,D,1.72,3.56,5.77,,,,,,
Russia,Premier League,2025/2026,03/08/2025,18:30,Dynamo Makhachkala,Akhmat Grozny,1,0,H,3.72,3,2.32,,,,,,
Russia,Premier League,2025/2026,04/08/2025,18:00,Rubin Kazan,Sochi,2,1,H,1.83,3.64,4.62,,,,,,
Russia,Premier League,2025/2026,08/08/2025,18:00,Dynamo Makhachkala,Akron Togliatti,1,1,D,2.52,3.39,2.93,,,,,,
Russia,Premier League,2025/2026,09/08/2025,11:30,Krylya Sovetov,Baltika,1,1,D,2.96,3.3,2.55,,,,,,
Russia,Premier League,2025/2026,09/08/2025,13:45,CSKA Moscow,Rubin Kazan,5,1,H,1.95,3.49,4.24,,,,,,
Russia,Premier League,2025/2026,09/08/2025,16:00,Lokomotiv Moscow,Spartak Moscow,4,2,H,3.71,3.48,2.09,,,,,,
Russia,Premier League,2025/2026,09/08/2025,18:30,Akhmat Grozny,Zenit,1,0,H,5.47,3.98,1.66,,,,,,
Russia,Premier League,2025/2026,10/08/2025,13:30,Orenburg,Krasnodar,0,1,A,7.85,5,1.41,,,,,,
